RUN	CustomSimulationTest	77rs	customsimulationtest	1528223253114	 	2.0
USER	SVU	1	START	1528223254345	1528223254345
USER	CDU	4	START	1528223254360	1528223254360
USER	TAU	7	START	1528223254369	1528223254369
USER	TAU	8	START	1528223254371	1528223254371
USER	TAU	9	START	1528223254371	1528223254371
USER	TAU	10	START	1528223254372	1528223254372
USER	TAU	11	START	1528223254373	1528223254373
USER	PU	212	START	1528223254390	1528223254390
USER	TAU	12	START	1528223254403	1528223254403
USER	TAU	13	START	1528223254412	1528223254412
USER	TAU	14	START	1528223254424	1528223254424
USER	TAU	15	START	1528223254431	1528223254431
USER	TAU	16	START	1528223254441	1528223254441
USER	TAU	17	START	1528223254452	1528223254452
USER	PU	213	START	1528223254452	1528223254452
USER	TAU	18	START	1528223254462	1528223254462
USER	TAU	19	START	1528223254472	1528223254472
USER	TAU	20	START	1528223254481	1528223254481
USER	TAU	21	START	1528223254491	1528223254491
USER	TAU	22	START	1528223254501	1528223254501
USER	TAU	23	START	1528223254512	1528223254512
USER	TAU	24	START	1528223254522	1528223254522
USER	TAU	25	START	1528223254532	1528223254532
USER	TAU	26	START	1528223254542	1528223254542
USER	TAU	27	START	1528223254552	1528223254552
USER	PU	214	START	1528223254553	1528223254553
USER	TAU	28	START	1528223254561	1528223254561
USER	TAU	29	START	1528223254571	1528223254571
USER	TAU	30	START	1528223254582	1528223254582
USER	TAU	31	START	1528223254592	1528223254592
USER	TAU	32	START	1528223254602	1528223254602
USER	TAU	33	START	1528223254612	1528223254612
USER	TAU	34	START	1528223254621	1528223254621
USER	TAU	35	START	1528223254632	1528223254632
USER	TAU	36	START	1528223254642	1528223254642
USER	TAU	37	START	1528223254652	1528223254652
USER	PU	215	START	1528223254653	1528223254653
USER	TAU	38	START	1528223254662	1528223254662
USER	TAU	39	START	1528223254672	1528223254672
USER	TAU	40	START	1528223254683	1528223254683
USER	TAU	41	START	1528223254692	1528223254692
USER	TAU	42	START	1528223254703	1528223254703
USER	TAU	43	START	1528223254762	1528223254762
USER	TAU	44	START	1528223254762	1528223254762
USER	TAU	45	START	1528223254762	1528223254762
USER	TAU	46	START	1528223254763	1528223254763
USER	TAU	47	START	1528223254763	1528223254763
USER	PU	216	START	1528223254763	1528223254763
USER	TAU	48	START	1528223254764	1528223254764
USER	TAU	49	START	1528223254775	1528223254775
USER	TAU	50	START	1528223254781	1528223254781
USER	TAU	51	START	1528223254791	1528223254791
USER	TAU	52	START	1528223254801	1528223254801
REQUEST	TAU	8		searching	1528223254512	1528223254772	OK	 
REQUEST	TAU	7		searching	1528223254412	1528223254777	OK	 
USER	TAU	53	START	1528223254812	1528223254812
USER	TAU	7	END	1528223254369	1528223254820
USER	TAU	8	END	1528223254371	1528223254820
USER	TAU	54	START	1528223254822	1528223254822
REQUEST	SVU	1		Subject	1528223254653	1528223254822	OK	 
USER	TAU	55	START	1528223254832	1528223254832
USER	TAU	56	START	1528223254842	1528223254842
USER	PU	217	START	1528223254851	1528223254851
USER	TAU	57	START	1528223254851	1528223254851
USER	TAU	58	START	1528223254861	1528223254861
USER	TAU	59	START	1528223254872	1528223254872
USER	TAU	60	START	1528223254882	1528223254882
USER	TAU	61	START	1528223254891	1528223254891
USER	TAU	62	START	1528223254901	1528223254901
USER	TAU	63	START	1528223254912	1528223254912
REQUEST	PU	212		pinging	1528223254792	1528223254917	OK	 
USER	PU	212	END	1528223254390	1528223254922
USER	TAU	64	START	1528223254924	1528223254924
USER	TAU	65	START	1528223254932	1528223254932
USER	TAU	66	START	1528223254942	1528223254942
USER	PU	218	START	1528223254951	1528223254951
USER	TAU	67	START	1528223254951	1528223254951
USER	TAU	68	START	1528223254962	1528223254962
USER	TAU	69	START	1528223254972	1528223254972
USER	TAU	70	START	1528223254981	1528223254981
USER	TAU	71	START	1528223254992	1528223254992
USER	TAU	72	START	1528223255002	1528223255002
USER	TAU	73	START	1528223255012	1528223255012
USER	TAU	74	START	1528223255022	1528223255022
USER	TAU	75	START	1528223255031	1528223255031
USER	TAU	76	START	1528223255041	1528223255041
USER	TAU	77	START	1528223255051	1528223255051
USER	PU	219	START	1528223255051	1528223255051
USER	TAU	78	START	1528223255062	1528223255062
USER	TAU	79	START	1528223255072	1528223255072
USER	TAU	80	START	1528223255082	1528223255082
USER	TAU	81	START	1528223255099	1528223255099
USER	TAU	82	START	1528223255103	1528223255103
REQUEST	TAU	9		searching	1528223254932	1528223255101	OK	 
USER	TAU	9	END	1528223254371	1528223255110
USER	TAU	83	START	1528223255111	1528223255111
USER	TAU	84	START	1528223255125	1528223255125
USER	TAU	85	START	1528223255132	1528223255132
USER	TAU	86	START	1528223255142	1528223255142
USER	TAU	87	START	1528223255151	1528223255151
USER	PU	220	START	1528223255152	1528223255152
USER	TAU	88	START	1528223255162	1528223255162
USER	TAU	89	START	1528223255172	1528223255172
USER	TAU	90	START	1528223255181	1528223255181
USER	TAU	91	START	1528223255191	1528223255191
USER	TAU	92	START	1528223255202	1528223255202
USER	TAU	93	START	1528223255212	1528223255212
USER	TAU	94	START	1528223255222	1528223255222
USER	TAU	95	START	1528223255231	1528223255231
USER	TAU	96	START	1528223255242	1528223255242
USER	PU	221	START	1528223255252	1528223255252
USER	TAU	97	START	1528223255252	1528223255252
USER	TAU	98	START	1528223255261	1528223255261
USER	TAU	99	START	1528223255272	1528223255272
REQUEST	TAU	10		searching	1528223255082	1528223255274	OK	 
USER	TAU	10	END	1528223254372	1528223255277
USER	TAU	100	START	1528223255281	1528223255281
USER	TAU	101	START	1528223255292	1528223255292
USER	TAU	102	START	1528223255302	1528223255302
USER	TAU	103	START	1528223255312	1528223255312
USER	TAU	104	START	1528223255322	1528223255322
USER	TAU	105	START	1528223255332	1528223255332
USER	TAU	106	START	1528223255342	1528223255342
USER	CDU	5	START	1528223255352	1528223255352
USER	TAU	107	START	1528223255353	1528223255353
USER	PU	222	START	1528223255354	1528223255354
USER	TAU	108	START	1528223255362	1528223255362
USER	SVU	2	START	1528223255372	1528223255372
USER	TAU	109	START	1528223255396	1528223255396
USER	TAU	111	START	1528223255396	1528223255396
USER	TAU	110	START	1528223255396	1528223255396
REQUEST	TAU	11		searching	1528223255222	1528223255400	OK	 
USER	TAU	11	END	1528223254373	1528223255405
USER	TAU	112	START	1528223255412	1528223255412
USER	TAU	113	START	1528223255422	1528223255422
USER	TAU	114	START	1528223255432	1528223255432
USER	TAU	115	START	1528223255442	1528223255442
USER	PU	223	START	1528223255452	1528223255452
USER	TAU	116	START	1528223255452	1528223255452
USER	TAU	117	START	1528223255461	1528223255461
USER	TAU	118	START	1528223255472	1528223255472
REQUEST	TAU	12		searching	1528223255332	1528223255478	OK	 
USER	TAU	12	END	1528223254403	1528223255480
USER	TAU	119	START	1528223255482	1528223255482
USER	TAU	120	START	1528223255492	1528223255492
USER	TAU	121	START	1528223255502	1528223255502
USER	TAU	122	START	1528223255511	1528223255511
REQUEST	TAU	13		searching	1528223255422	1528223255514	OK	 
USER	TAU	13	END	1528223254412	1528223255519
USER	TAU	123	START	1528223255522	1528223255522
USER	TAU	124	START	1528223255532	1528223255532
USER	TAU	125	START	1528223255542	1528223255542
USER	TAU	126	START	1528223255551	1528223255551
USER	PU	224	START	1528223255552	1528223255552
USER	TAU	127	START	1528223255562	1528223255562
USER	TAU	128	START	1528223255572	1528223255572
USER	TAU	129	START	1528223255582	1528223255582
REQUEST	CDU	4		fetching course details	1528223255492	1528223255583	OK	 
USER	TAU	130	START	1528223255593	1528223255593
USER	TAU	131	START	1528223255601	1528223255601
USER	TAU	132	START	1528223255612	1528223255612
USER	TAU	133	START	1528223255622	1528223255622
USER	TAU	134	START	1528223255631	1528223255631
USER	TAU	135	START	1528223255641	1528223255641
USER	PU	225	START	1528223255652	1528223255652
USER	TAU	136	START	1528223255652	1528223255652
USER	TAU	137	START	1528223255661	1528223255661
USER	TAU	138	START	1528223255672	1528223255672
USER	TAU	139	START	1528223255682	1528223255682
USER	TAU	140	START	1528223255692	1528223255692
USER	TAU	141	START	1528223255717	1528223255717
USER	TAU	142	START	1528223255718	1528223255718
USER	TAU	143	START	1528223255725	1528223255725
REQUEST	TAU	14		searching	1528223255551	1528223255722	OK	 
USER	TAU	14	END	1528223254424	1528223255729
USER	TAU	144	START	1528223255732	1528223255732
USER	TAU	145	START	1528223255741	1528223255741
USER	TAU	146	START	1528223255751	1528223255751
USER	PU	226	START	1528223255751	1528223255751
USER	TAU	147	START	1528223255762	1528223255762
USER	TAU	148	START	1528223255772	1528223255772
USER	TAU	149	START	1528223255782	1528223255782
REQUEST	TAU	15		searching	1528223255622	1528223255784	OK	 
USER	TAU	15	END	1528223254431	1528223255786
USER	TAU	150	START	1528223255791	1528223255791
USER	TAU	151	START	1528223255801	1528223255801
USER	TAU	152	START	1528223255811	1528223255811
USER	TAU	153	START	1528223255822	1528223255822
REQUEST	TAU	16		searching	1528223255694	1528223255830	OK	 
USER	TAU	154	START	1528223255832	1528223255832
USER	TAU	16	END	1528223254441	1528223255833
USER	TAU	155	START	1528223255842	1528223255842
USER	PU	227	START	1528223255851	1528223255851
USER	TAU	156	START	1528223255851	1528223255851
USER	TAU	157	START	1528223255861	1528223255861
USER	TAU	158	START	1528223255872	1528223255872
USER	TAU	159	START	1528223255882	1528223255882
REQUEST	TAU	17		searching	1528223255752	1528223255880	OK	 
USER	TAU	17	END	1528223254452	1528223255889
USER	TAU	160	START	1528223255892	1528223255892
USER	TAU	161	START	1528223255901	1528223255901
USER	TAU	162	START	1528223255912	1528223255912
USER	TAU	163	START	1528223255922	1528223255922
REQUEST	PU	213		pinging	1528223255822	1528223255924	OK	 
USER	PU	213	END	1528223254452	1528223255926
USER	TAU	164	START	1528223255932	1528223255932
USER	TAU	165	START	1528223255942	1528223255942
USER	PU	228	START	1528223255951	1528223255951
USER	TAU	166	START	1528223255951	1528223255951
USER	TAU	167	START	1528223255961	1528223255961
USER	TAU	168	START	1528223255972	1528223255972
REQUEST	TAU	18		searching	1528223255882	1528223255979	OK	 
USER	TAU	18	END	1528223254462	1528223255982
USER	TAU	169	START	1528223255982	1528223255982
USER	TAU	170	START	1528223255992	1528223255992
USER	TAU	171	START	1528223256002	1528223256002
USER	TAU	172	START	1528223256012	1528223256012
USER	TAU	173	START	1528223256022	1528223256022
USER	TAU	174	START	1528223256031	1528223256031
USER	TAU	175	START	1528223256041	1528223256041
USER	TAU	176	START	1528223256052	1528223256052
USER	PU	229	START	1528223256052	1528223256052
USER	TAU	177	START	1528223256062	1528223256062
USER	TAU	178	START	1528223256072	1528223256072
REQUEST	TAU	19		searching	1528223255951	1528223256074	OK	 
USER	TAU	19	END	1528223254472	1528223256077
USER	TAU	179	START	1528223256082	1528223256082
USER	TAU	180	START	1528223256091	1528223256091
USER	TAU	181	START	1528223256102	1528223256102
USER	TAU	182	START	1528223256112	1528223256112
USER	TAU	183	START	1528223256122	1528223256122
USER	TAU	184	START	1528223256131	1528223256131
USER	TAU	185	START	1528223256142	1528223256142
REQUEST	TAU	20		searching	1528223256022	1528223256145	OK	 
USER	TAU	20	END	1528223254481	1528223256147
USER	PU	230	START	1528223256152	1528223256152
USER	TAU	186	START	1528223256152	1528223256152
USER	TAU	187	START	1528223256162	1528223256162
USER	TAU	188	START	1528223256171	1528223256171
USER	TAU	189	START	1528223256181	1528223256181
USER	TAU	190	START	1528223256192	1528223256192
USER	TAU	191	START	1528223256202	1528223256202
USER	TAU	192	START	1528223256212	1528223256212
REQUEST	TAU	21		searching	1528223256083	1528223256216	OK	 
USER	TAU	21	END	1528223254491	1528223256219
USER	TAU	193	START	1528223256221	1528223256221
USER	TAU	194	START	1528223256232	1528223256232
USER	TAU	195	START	1528223256242	1528223256242
USER	PU	231	START	1528223256252	1528223256252
USER	TAU	196	START	1528223256252	1528223256252
REQUEST	TAU	22		searching	1528223256152	1528223256258	OK	 
USER	TAU	197	START	1528223256262	1528223256262
USER	TAU	22	END	1528223254501	1528223256263
USER	TAU	198	START	1528223256272	1528223256272
USER	TAU	199	START	1528223256282	1528223256282
USER	TAU	200	START	1528223256291	1528223256291
USER	TAU	201	START	1528223256302	1528223256302
USER	TAU	202	START	1528223256312	1528223256312
USER	TAU	203	START	1528223256322	1528223256322
USER	TAU	204	START	1528223256331	1528223256331
USER	TAU	205	START	1528223256342	1528223256342
USER	CDU	6	START	1528223256352	1528223256352
USER	TAU	206	START	1528223256352	1528223256352
USER	PU	232	START	1528223256352	1528223256352
USER	TAU	207	START	1528223256362	1528223256362
REQUEST	TAU	23		searching	1528223256212	1528223256352	OK	 
USER	TAU	23	END	1528223254512	1528223256368
USER	TAU	208	START	1528223256371	1528223256371
USER	SVU	3	START	1528223256373	1528223256373
USER	TAU	209	START	1528223256384	1528223256384
USER	TAU	210	START	1528223256392	1528223256392
USER	TAU	235	START	1528223256392	1528223256392
USER	TAU	211	START	1528223256402	1528223256402
USER	TAU	236	START	1528223256402	1528223256402
USER	TAU	237	START	1528223256411	1528223256411
REQUEST	TAU	24		searching	1528223256282	1528223256419	OK	 
USER	TAU	24	END	1528223254522	1528223256421
USER	TAU	238	START	1528223256421	1528223256421
USER	TAU	239	START	1528223256432	1528223256432
USER	TAU	240	START	1528223256432	1528223256432
USER	TAU	241	START	1528223256442	1528223256442
REQUEST	TAU	25		searching	1528223256342	1528223256447	OK	 
USER	TAU	25	END	1528223254532	1528223256448
USER	PU	334	START	1528223256452	1528223256452
USER	TAU	242	START	1528223256452	1528223256452
USER	TAU	243	START	1528223256462	1528223256462
USER	TAU	244	START	1528223256471	1528223256471
USER	TAU	245	START	1528223256482	1528223256482
USER	TAU	246	START	1528223256492	1528223256492
USER	TAU	247	START	1528223256502	1528223256502
USER	TAU	248	START	1528223256512	1528223256512
REQUEST	TAU	26		searching	1528223256402	1528223256516	OK	 
USER	TAU	249	START	1528223256522	1528223256522
USER	TAU	250	START	1528223256522	1528223256522
USER	TAU	26	END	1528223254542	1528223256525
USER	TAU	251	START	1528223256532	1528223256532
USER	TAU	252	START	1528223256542	1528223256542
REQUEST	TAU	27		searching	1528223256452	1528223256548	OK	 
USER	TAU	253	START	1528223256551	1528223256551
USER	PU	335	START	1528223256551	1528223256551
USER	TAU	27	END	1528223254552	1528223256553
USER	TAU	254	START	1528223256561	1528223256561
USER	TAU	255	START	1528223256572	1528223256572
USER	TAU	256	START	1528223256582	1528223256582
USER	TAU	257	START	1528223256592	1528223256592
REQUEST	PU	214		pinging	1528223256492	1528223256597	OK	 
USER	TAU	258	START	1528223256604	1528223256604
USER	PU	214	END	1528223254553	1528223256605
USER	TAU	259	START	1528223256612	1528223256612
USER	TAU	260	START	1528223256622	1528223256622
USER	TAU	261	START	1528223256631	1528223256631
USER	TAU	262	START	1528223256641	1528223256641
USER	TAU	263	START	1528223256652	1528223256652
USER	PU	336	START	1528223256652	1528223256652
USER	TAU	264	START	1528223256663	1528223256663
REQUEST	TAU	28		searching	1528223256532	1528223256662	OK	 
USER	TAU	28	END	1528223254561	1528223256666
USER	TAU	265	START	1528223256672	1528223256672
USER	TAU	266	START	1528223256682	1528223256682
USER	TAU	267	START	1528223256691	1528223256691
USER	TAU	268	START	1528223256701	1528223256701
REQUEST	TAU	29		searching	1528223256582	1528223256709	OK	 
USER	TAU	29	END	1528223254571	1528223256710
USER	TAU	269	START	1528223256711	1528223256711
USER	TAU	270	START	1528223256711	1528223256711
USER	TAU	271	START	1528223256721	1528223256721
USER	TAU	272	START	1528223256732	1528223256732
USER	TAU	273	START	1528223256742	1528223256742
REQUEST	TAU	31		searching	1528223256662	1528223256742	OK	 
USER	TAU	31	END	1528223254592	1528223256743
USER	TAU	274	START	1528223256752	1528223256752
USER	PU	337	START	1528223256752	1528223256752
REQUEST	TAU	30		searching	1528223256624	1528223256754	OK	 
USER	TAU	30	END	1528223254582	1528223256755
USER	TAU	275	START	1528223256762	1528223256762
USER	TAU	276	START	1528223256771	1528223256771
USER	TAU	277	START	1528223256781	1528223256781
USER	TAU	278	START	1528223256792	1528223256792
USER	TAU	279	START	1528223256802	1528223256802
USER	TAU	280	START	1528223256802	1528223256802
REQUEST	TAU	32		searching	1528223256711	1528223256805	OK	 
USER	TAU	32	END	1528223254602	1528223256806
USER	TAU	281	START	1528223256812	1528223256812
USER	TAU	282	START	1528223256821	1528223256821
USER	TAU	283	START	1528223256832	1528223256832
USER	TAU	284	START	1528223256842	1528223256842
REQUEST	TAU	33		searching	1528223256752	1528223256847	OK	 
USER	TAU	33	END	1528223254612	1528223256851
USER	TAU	285	START	1528223256852	1528223256852
USER	PU	338	START	1528223256852	1528223256852
USER	TAU	286	START	1528223256862	1528223256862
USER	TAU	287	START	1528223256871	1528223256871
USER	TAU	288	START	1528223256881	1528223256881
USER	TAU	290	START	1528223256892	1528223256892
USER	TAU	289	START	1528223256892	1528223256892
USER	TAU	291	START	1528223256902	1528223256902
REQUEST	TAU	34		searching	1528223256792	1528223256909	OK	 
USER	TAU	292	START	1528223256912	1528223256912
USER	TAU	34	END	1528223254621	1528223256914
USER	TAU	293	START	1528223256922	1528223256922
USER	TAU	294	START	1528223256932	1528223256932
USER	TAU	295	START	1528223256942	1528223256942
USER	TAU	296	START	1528223256952	1528223256952
USER	PU	339	START	1528223256952	1528223256952
USER	TAU	297	START	1528223256961	1528223256961
USER	TAU	298	START	1528223256973	1528223256973
REQUEST	TAU	35		searching	1528223256842	1528223256975	OK	 
USER	TAU	299	START	1528223256982	1528223256982
USER	TAU	300	START	1528223256982	1528223256982
USER	TAU	35	END	1528223254632	1528223256985
USER	TAU	301	START	1528223256992	1528223256992
USER	TAU	302	START	1528223257002	1528223257002
REQUEST	TAU	36		searching	1528223256881	1528223257010	OK	 
USER	TAU	303	START	1528223257012	1528223257012
USER	TAU	36	END	1528223254642	1528223257013
USER	TAU	304	START	1528223257022	1528223257022
USER	TAU	305	START	1528223257032	1528223257032
REQUEST	PU	215		pinging	1528223256921	1528223257032	OK	 
USER	PU	215	END	1528223254653	1528223257033
USER	TAU	306	START	1528223257042	1528223257042
USER	TAU	307	START	1528223257051	1528223257051
USER	PU	340	START	1528223257051	1528223257051
USER	TAU	308	START	1528223257061	1528223257061
USER	TAU	309	START	1528223257071	1528223257071
USER	TAU	310	START	1528223257071	1528223257071
USER	TAU	311	START	1528223257082	1528223257082
USER	TAU	312	START	1528223257092	1528223257092
USER	TAU	313	START	1528223257102	1528223257102
REQUEST	TAU	37		searching	1528223256971	1528223257105	OK	 
USER	TAU	37	END	1528223254652	1528223257107
REQUEST	TAU	38		searching	1528223257012	1528223257110	OK	 
USER	TAU	314	START	1528223257111	1528223257111
USER	TAU	38	END	1528223254662	1528223257111
USER	TAU	315	START	1528223257121	1528223257121
USER	TAU	316	START	1528223257131	1528223257131
USER	TAU	317	START	1528223257142	1528223257142
USER	TAU	318	START	1528223257152	1528223257152
USER	PU	341	START	1528223257152	1528223257152
USER	TAU	320	START	1528223257161	1528223257161
USER	TAU	319	START	1528223257161	1528223257161
REQUEST	TAU	39		searching	1528223257051	1528223257163	OK	 
USER	TAU	39	END	1528223254672	1528223257166
USER	TAU	321	START	1528223257171	1528223257171
USER	TAU	322	START	1528223257182	1528223257182
REQUEST	TAU	40		searching	1528223257102	1528223257197	OK	 
USER	TAU	40	END	1528223254683	1528223257201
USER	TAU	323	START	1528223257202	1528223257202
USER	TAU	324	START	1528223257212	1528223257212
USER	TAU	325	START	1528223257221	1528223257221
USER	TAU	326	START	1528223257232	1528223257232
USER	TAU	327	START	1528223257242	1528223257242
USER	PU	342	START	1528223257252	1528223257252
USER	TAU	328	START	1528223257252	1528223257252
USER	TAU	329	START	1528223257262	1528223257262
USER	TAU	330	START	1528223257262	1528223257262
REQUEST	TAU	41		searching	1528223257142	1528223257264	OK	 
USER	TAU	41	END	1528223254692	1528223257269
REQUEST	TAU	42		searching	1528223257192	1528223257345	OK	 
REQUEST	PU	216		pinging	1528223257232	1528223257345	OK	 
USER	TAU	42	END	1528223254703	1528223257346
USER	PU	216	END	1528223254763	1528223257346
USER	PU	343	START	1528223257352	1528223257352
USER	SVU	233	START	1528223257352	1528223257352
USER	CDU	234	START	1528223257352	1528223257352
USER	TAU	331	START	1528223257361	1528223257361
USER	TAU	332	START	1528223257371	1528223257371
USER	TAU	346	START	1528223257371	1528223257371
USER	TAU	333	START	1528223257381	1528223257381
USER	TAU	347	START	1528223257382	1528223257382
USER	TAU	348	START	1528223257392	1528223257392
USER	TAU	349	START	1528223257402	1528223257402
USER	TAU	350	START	1528223257416	1528223257416
REQUEST	TAU	44		searching	1528223257312	1528223257417	OK	 
USER	TAU	44	END	1528223254762	1528223257419
REQUEST	TAU	43		searching	1528223257271	1528223257419	OK	 
USER	TAU	43	END	1528223254762	1528223257420
USER	TAU	351	START	1528223257423	1528223257423
USER	TAU	353	START	1528223257432	1528223257432
USER	TAU	352	START	1528223257432	1528223257432
USER	TAU	354	START	1528223257441	1528223257441
USER	PU	447	START	1528223257441	1528223257441
USER	TAU	355	START	1528223257451	1528223257451
REQUEST	TAU	45		searching	1528223257346	1528223257460	OK	 
USER	TAU	45	END	1528223254762	1528223257461
USER	TAU	356	START	1528223257461	1528223257461
USER	TAU	357	START	1528223257472	1528223257472
REQUEST	TAU	46		searching	1528223257402	1528223257480	OK	 
USER	TAU	46	END	1528223254763	1528223257481
USER	TAU	358	START	1528223257482	1528223257482
USER	TAU	359	START	1528223257491	1528223257491
USER	TAU	360	START	1528223257501	1528223257501
USER	TAU	361	START	1528223257511	1528223257511
USER	TAU	362	START	1528223257522	1528223257522
USER	TAU	363	START	1528223257522	1528223257522
REQUEST	TAU	47		searching	1528223257432	1528223257528	OK	 
USER	TAU	47	END	1528223254763	1528223257531
USER	TAU	364	START	1528223257532	1528223257532
USER	TAU	365	START	1528223257542	1528223257542
USER	PU	448	START	1528223257542	1528223257542
USER	TAU	366	START	1528223257551	1528223257551
USER	TAU	367	START	1528223257561	1528223257561
USER	TAU	368	START	1528223257571	1528223257571
REQUEST	TAU	48		searching	1528223257461	1528223257579	OK	 
USER	TAU	369	START	1528223257582	1528223257582
USER	TAU	370	START	1528223257600	1528223257600
USER	TAU	371	START	1528223257604	1528223257604
USER	TAU	48	END	1528223254764	1528223257604
REQUEST	TAU	49		searching	1528223257501	1528223257599	OK	 
USER	TAU	49	END	1528223254775	1528223257610
USER	TAU	372	START	1528223257612	1528223257612
USER	TAU	373	START	1528223257612	1528223257612
USER	TAU	374	START	1528223257621	1528223257621
USER	TAU	375	START	1528223257631	1528223257631
REQUEST	TAU	50		searching	1528223257532	1528223257632	OK	 
USER	TAU	50	END	1528223254781	1528223257634
USER	TAU	376	START	1528223257641	1528223257641
USER	PU	449	START	1528223257641	1528223257641
USER	TAU	377	START	1528223257652	1528223257652
USER	TAU	378	START	1528223257662	1528223257662
REQUEST	TAU	51		searching	1528223257561	1528223257665	OK	 
USER	TAU	51	END	1528223254791	1528223257669
USER	TAU	379	START	1528223257672	1528223257672
USER	TAU	380	START	1528223257681	1528223257681
USER	TAU	381	START	1528223257695	1528223257695
USER	TAU	382	START	1528223257701	1528223257701
